"id"	"paper_text"
"807"	"clumsy

زشت، ناهموار، دست و پاچلفتی، خجالتی"
"808"	"to expose to risk

جرأت،، ریسک، دادوستد، به مخاطره انداختن"
"809"	"showing great respect

هراس انگیز، هیبت، حرمت، احترام، وحشتناک"
"810"	"to manage

راهنما، راهنمایی کردن، اداره کردن"
"811"	"put an end to

پایان دادن، فرونشاندن، رفع کردن"
"812"	"be unfaithful

خیانت کردن، لو دادن، آشکار کردن، تسلیم کردن"
"813"	"express

صحبت کردن، بیان کردن، کامل"
"814"	"make calm

آرام کردن، دلجویی کردن"
"815"	"answer

پاسخ دادن، متاثر شدن، عکی العمل نشان دادن"
"816"	"attract

اشاره کردن، جلب کردن"
"817"	"in spite of

باوجود اینکه، علیرغم"
"818"	"cause to break down

به هم زدن،مختل کردن، چند تیکه کردن"
"819"	"too hasty

جوش، دانه، بی ملاحظه، نسنجیده، عجولانه"
"820"	"very quick

تند سریع، ناگهانی"
"821"	"tire out

ته کشیدن، مصرف کردن، خالی کردن"
"822"	"harshness

سختی، دشواری، سخت گیری، شدت"
"823"	"weak

ضعیف، کم زور، ناتوان"
"824"	"join together

متحد شدن، یکی  شدن، به پیوستن"
"825"	"stop

متوقف کردن یا شدن، بازایستادن، دست کشیدن"
"826"	"careful in spending

خانه دار، صرفه جو، رشد کننده"
"827"	"stingy

خسیس، کم، اندک"
"828"	"king or queen

شاه یا ملکه، حاکم، فرمانروا"
"829"	"an exile

یاغی، قاون شکن، طرد شده"
"830"	"help to grow and develop

بالا بردن، ترفیع دادن، ترویج داد، افزایش دادن"
"831"	"not fed

دچار سوء تغذیه، گرسنگی شدید"
"832"	"make clear or explain

توضیح دادن، بیان کردن، شرح دادن"
"833"	"uncover

آشکار کردن، فاش کردن، نشان دادن"
"834"	"too much

بیش از حد، خیلی زیاد، گزاف"
"835"	"a great misfortune

فاجعه، مصیبت، بلا"
"836"	"to make change in

سانسور کننده، سانسور کردن"
"837"	"offender

متهم، مقصر، مجرم"
"838"	"young

نوجوان"
"839"	"food used to attract fish

طعمه، طعمه گذاشتن، جذب کردن، اذیت کردن"
"840"	"keep firmy to some position

اصرار کردن، پافشاری کردن، سخت گرفتن، اعلام کردن، ادعا کردن"
"841"	"hard work

رنج، زحمت، زحمت کشیدن، به سختی حرکت کردن"
"842"	"stupid mistake

اشتباه بزرگ، اشتباه، ناشیانه حرف زدن"
"843"	"confuse

گیج کردن، خیره کردن"
"844"	"grieve

سوگواری کردن، غصه دار کردن، اندوه زیاد"
"845"	"grow less

نشست کردن، فروکش کردن"
"846"	"disable

نقص عضو، ناتوان کردن، فلج کردن"
"847"	"understand

فهمیدن، دریفت کردن، درک کردن"
"848"	"praise

ستودن، ستایش کردن، سپردن"
"849"	"coming last

نهایی، قطعی، پایانی"
"850"	"make free from

معاف کردن، رها کردن"
"851"	"having to much pride

بیهوده، بی فایده"
"852"	"act of saying or doing again

بازگویی کردن، تکرار کردن"
"853"	"describe

بیان کردن، کشیدن، توصیف کردن، نشان دادن"
"854"	"sure to die sometime

مردنی، فانی، کشنده"
"855"	"new

نو، جدید، عجیب، داستان"
"856"	"person in possession of a position

متصرف، صاحب خانه، ساکن"
"857"	"decide on

تعیین کردن، نصب کردن، انتخاب کردن، مامور کردن"
"858"	"region

بخش،منطقه، اقامتگاه، ربع"
"859"	"place

محل، ایستگاه"
"860"	"repeat exactly the words

نقل قول کردن، اعلام کردن"
"861"	"a short division in bible

به نظم درآوردن، شعر گفتن، آیه"
"862"	"the right or wrong of a action

اخلاق، تقوا، درستی یا نادرستی یک عمل"
"863"	"wander

پرسه زدن، گشتن، سرگردان بودن"
"864"	"draw to oneself

جذب کردن، جلب کردن"
"865"	"one who travels regularly

کسی که مصافت زیادی بین خانه و محل کار را طی می کند، مسافرت روزانه"
"866"	"keep in

نگه داشتن، محدود کردن، محبوس کردن"
"867"	"not busy

بیکار، تنبل، بی فایده"
"868"	"person who loved very much

بت، محبوب"
"869"	"joke

لطیفه، شوخی، مزاح، تمسخر"
"870"	"loving one`s country

میهن پرست"
"871"	"disagree

اختلاف، مجادله، مبارزه کردن، مقاومت کردن"
"872"	"bravery

شجاعت، دلیری"
"873"	"crazy person

دیوانه، مجنون، بسیار احمق"
"874"	"a blood vessel

حالت روحی، رگ، رگه"
"875"	"without important happiness

یکنوات، بدون حادثه"
"876"	"producing much of anything

حاصلخیز، پر ثمر، پربار، خلاق"
"877"	"hand over

سپردن، ارجاع دادن، اشاره کردن"
"878"	"great pain

پریشانی، دلتنگی، اندوه شدید، مخمصه"
"879"	"make smaller in size

کاهش یافتن، بی ارزش جلوه دادن"
"880"	"greatest amount

حداکثر، بیشترین"
"881"	"go quickly

گریختن، فرار کردن"
"882"	"open to attack

آسیب پذیر، شکننده، ضعیف"
"883"	"mean

دلالت داشتن، اهمیت داشتن، معنی داشتن"
"884"	"stories that attempt to explain something in nature

اسطوره، افسانه"
"885"	"associate

تهیه کردن، آماده کردن"
"886"	"cause very great pain to

همقطار، شریک، همکار"
"887"	"to supply

زجر دادن، بهستوه آوردن، عذاب"
"888"	"faithfulness

وفاداری، صداقت، پایبندی"
"889"	"person who offer one`s service

داوطلب، داوطلبانه"
"890"	"to harm or injure

خسارت، لطمه"
"891"	"having a high pitch

تیز، روشن، صدای بالا داشتن، شدید"
"892"	"full of fun

خوشحال، بذله گو"
"893"	"cleverly amusing

زیرک، شوخ طبع، زیرک"
"894"	"hold back

مانع شدن، جلوگیری کردن"
"895"	"speech

سخنرانی کردن، سرزنش کردن"
"896"	"make bad use

سوء استفاده کردن، بهرکشی کردن، رفتار بد"
"897"	"speak indistinctly

زیر لب سخن گفتن، زمزمه کردن"
"898"	"silent

گنگ، لال، بی صدا"
"899"	"small

توده، لایه پر کننده، کیپ کردن"
"900"	"keep

نگه داشتن، حفظ کردن"
"901"	"person who is proposed for office

کاندیدا، نامزد، داوطلب"
"902"	"go before

جلوتر بودن، بیشتر بودن"
"903"	"growing up to manhood

نوجوان، بالغ، بین 13 – 22 سال"
"904"	"educating both sexes

آموزش دختر و پسر با هم، مختلط"
"905"	"fundamental

اساسی، کلی، ریشه، بنیاد"
"906"	"natural

خود به خود، میل شخصی، طبیعی"
"907"	"remove from the top

سطحی خواندن، قسمت بالای چیزی را بر داشتن، به آرامی تکان دادن"
"908"	"vaccinate

واکسن زدن"
"909"	"not in order

درهم بر هم، آشفته، نامرتب"
"910"	"tool used for practical purpose

آلت، ابزار"
"911"	"easily affected

حساس، مهم، مستعد تغییر"
"912"	"moderate

ملایم، معتدل، میانه رو، آرام"
"913"	"not clear

مبهم، نامعلوم، گنگ"
"914"	"raise

بلند کردن، ارتقا دادن، بالا بردن"
"915"	"lottery

قرعه کشی، بخت آزمایی"
"916"	"money matters

امور مالی، تهیه کردن"
"917"	"get

بدست آوردن، کسب کردن"
"918"	"moving picture

سینما، فیلم سازی"
"919"	"happening

واقعه، حادثه، پیشامد"
"920"	"throw aside

دور انداختن، کنار گذاشتن"
"921"	"aspire

بلند کردن، اوج گرفتن، پرواز کردن"
"922"	"later

بعدی، متعاقبا، پس از آن"
"923"	"tell

ربط دادن، شرح دادن، گفتن، تعریف کردن"
"924"	"not moving

ساکن، ایستاده، ثابت، بی حرکت"
"925"	"quick

فوری، سریع، بیدرنگ"
"926"	"quick

عجول شتاب، زده، سریع"
"927"	"burn slightly

سوزاندن، بو دادن، خشک کردن"
"928"	"a violent disturbance

طوفان، جوش، خروش، مزاحمت"
"929"	"calm

آرام کردن، دلجویی کردن، بدست آوردن"
"930"	"having kind feeling toward others

همدردی، دلسوزی، غم خوار"
"931"	"buy back

بازخریدن، ازگرو درآوردن، رهایی دادن"
"932"	"begin again

ادامه دادن، ازسر گرفتن؛ دوباره شروع کردن"
"933"	"going well together

تطبیق، توازن، هماهنگی، موافقت"
"934"	"hold back

خوداری کردن، منع کردن، اجتناب کردن"
"935"	"not lawful

غیر قانونی، نامشروع، غیر مجاز"
"936"	"drug

خواب آور، ماده مخدر، آرام بخش"
"937"	"person who inherit anything

وارث، ارث بر"
"938"	"kingly

بزرگ، باشکوه، باعظمت"
"939"	"become smaller

رفته رفته کوچک شدن، کمک شدن، ضعیف شدن"
"940"	"extra

مازاد، اضافه، زیادی"
"941"	"person who betray

خائن، خیانت کار"
"942"	"consider carefully

عمدی، قصد داشتن، سنجیدن"
"943"	"person who destroy

خراب کار، آدم مخرب"
"944"	"lack of rain

خشکی، خشکسالی"
"945"	"remain faithful

تحمل کردن، وفادار ماندن، اقامت کردن"
"946"	"unite

متحد کردن، یکی کردن"
"947"	"top

قلعه، نوک، اجلاس"
"948"	"give careful attention

اعتنا کردن، توجه کردن"
"949"	"biography

شرح حال، زندگی نامه"
"950"	"soak

خیس کردن، خیساندن"
"951"	"crowd number

گروه، دسته، خیل"
"952"	"move unsteadily from side to side

جنبیدن، لرزیدن، تلوتلو خوردن"
"953"	"noise

همهمه، غوغا، سروصدا، آشوب"
"954"	"go down on one`s kneel

زانو زدن، به زانو درآوردن"
"955"	"sad

مایوس، افسرده، دلگیر، اندوهگین"
"956"	"willing to obey

فرمانبردار، مطیع، حرف شنو،"
"957"	"go back

کنار کشیدن، عقب رفتن، دست کشیدن"
"958"	"absolute ruler

حاکم ستمگرد، حاکم مستبد، آدم زورگو"
"959"	"generous giving to the poor

صدقه، مهربانی، موسسه خیریه، کمک"
"960"	"decision of a jury

رای هیئت منصفه، قضاوت، حکم، رای"
"961"	"discover

حفر کردن، کشف کردن، از زیرخا ک درآوردن، افشا کردن"
"962"	"go away

رفتن، دور شدن، تغیی کردن، فوت کردن"
"963"	"agree

منطبق شدن، توافق کردن، روی هم قرار گرفتن"
"964"	"call off

باطل کردن، لغو کردن، حذف کردن"
"965"	"person who owes something

بدهکار، مقروض"
"966"	"able t be read

قابل خواندن، خوانا، روشن"
"967"	"poster

شعار، اعلامیه، آگهی دادن"
"968"	"spreading by contact

مسری، آلوده"
"969"	"persons prepare for religious work

کشیش ها، روحانیون"
"970"	"usual

مرسوم، معمول، رایج"
"971"	"clear

شفاف، روشن، بی پرده"
"972"	"pour boiling liquid over

باآب گرم شستن، با آب جوش سوختن"
"973"	"widespread

شایع، متداول، فراگیر، همه گیر، بیماری مسری"
"974"	"extreme fatness

چاقی زیاد، فربهی"
"975"	"make too much of

بزرگ کردن، درشت کردن، بزرگنمایی، غلو کردن"
"976"	"chiropractor

طبیب مفصلی"
"977"	"obstruction

مانع، سد"
"978"	"change the air in

تهویه کردن، مطرح کردن"
"979"	"endanger

خطر کردن، به مخاطره انداختن"
"980"	"saying no

منفی، معکوس، فیلم نگاتیو، نفی کردن، تفریق"
"981"	"payment

مستمری بگیر، جیره، حقوق بازنشستگی"
"982"	"lively

حیاتی، وابسته، ضروری"
"983"	"of a city

شهری، وابسته به شهر یا شهرداری"
"984"	"spoken

زبانی، شفاهی، گفتاری، دهانی"
"985"	"self-satisfied

ازخود راضی، خود پسند، خشنود"
"986"	"wasp

زنبور"
"987"	"restore to good condition

احیا کردن، بازسازی کردن، شهرت، آبرو"
"988"	"conditional freedom

قول، پیمان، آزادی مشروط"
"989"	"not horizontal

عمودی، قائم، سرپا"
"990"	"a great number

کثرت، جماعت فراوان"
"991"	"appoint to an office

نامزد کردن، کاندید کردن، نامیدن"
"992"	"capability

پتانسیل، استعداد توانایی، احتمال"
"993"	"reference library

سردخانه مردهای بی هویت، آرشیو، بایگانی"
"994"	"took up all the attention

حواس پرت، گیج، ازقبل اشغال شده"
"995"	"covering for furniture

پرده، رویه، روکش برای کاناپه و مبل"
"996"	"lack of interest

بی علاقه، بی اهمیت، بی توجهی، بی اعتنایی"
"997"	"keep

نگهداری کردن، ادامه دادن، حمایت کردن"
"998"	"treat coldly

رفتار سرد، کم محلی، توهین، تمسخر، پهن . کوتاه"
"999"	"stand

تحمل کردن، ادامه دادن، تاب آوردن"
"1000"	"very great anger

خشم غضب، عصبانیت"
"1001"	"uncover

روباز گذاردن، بی حفاظ گذاشتن، افشا کردن"
"1002"	"story coming from the past

افسانه، داستان، نوشته روی سکه و امثال آن"
"1003"	"consider carefully

اندیشه کردن، تفکر کردن"
"1004"	"submit

دست کشیدن،تسلیم شدن، واگذار کردن"
"1005"	"

موثر، شدید، بانیرو و شتاب کار"
"1006"	"

اسکله، لنگرگاه"
"1007"	"

اصلاح کردن، بهتر کردن"
"1008"	"

ورقه رای، روش رای، رای مخفی"
"1009"	"Abrupt"
"1010"	"Acceptable"
"1011"	"Acclaim"
"1012"	"Actually"
"1013"	"Adverse"
"1014"	"Advice"
"1015"	"Attractive"
"1016"	"Autonomous"
"1017"	"Disapproval"
"1018"	"Disruptive"
"1019"	"Haphazardly"
"1020"	"Ideal"
"1021"	"Persistent"
"1022"	"Wide"
"1023"	"Advanced"
"1024"	"Advantage"
"1025"	"Advent"
"1026"	"Agile"
"1027"	"Albeit"
"1028"	"Allow"
"1029"	"Appealing"
"1030"	"Celebrated"
"1031"	"Contemporary"
"1032"	"Distribute"
"1033"	"Energetic"
"1034"	"Frail"
"1035"	"Refine"
"1036"	"Worthwhile"
"1037"	"Analyze"
"1038"	"Ancient"
"1039"	"Annoying"
"1040"	"Conform"
"1041"	"Enrich"
"1042"	"Intensify"
"1043"	"Intolerable"
"1044"	"Observe"
"1045"	"Ongoing"
"1046"	"Propose"
"1047"	"Restore"
"1048"	"Ambiguous"
"1049"	"Apparent"
"1050"	"Arbitrary"
"1051"	"Assert"
"1052"	"Astounding"
"1053"	"Astute"
"1054"	"Authorize"
"1055"	"Deceptively"
"1056"	"Determined"
"1057"	"Elicit"
"1058"	"Petition"
"1059"	"Relinquish"
"1060"	"Resilient"
"1061"	"Amaze"
"1062"	"Bear"
"1063"	"Block"
"1064"	"Blur"
"1065"	"Brilliant"
"1066"	"Caution"
"1067"	"Delicate"
"1068"	"Enhance"
"1069"	"Intrigue"
"1070"	"Replace"
"1071"	"Shed"
"1072"	"Chiefly"
"1073"	"Coarse"
"1074"	"Commonplace"
"1075"	"Comparatively"
"1076"	"Complex"
"1077"	"Conventional"
"1078"	"Curious"
"1079"	"Exceedingly"
"1080"	"Exclusively"
"1081"	"Immense"
"1082"	"Indeed"
"1083"	"Rigid"
"1084"	"Routinely"
"1085"	"Sufficiently"
"1086"	"Visibly"
"1087"	"Clarify"
"1088"	"Constantly"
"1089"	"Convenient"
"1090"	"Core"
"1091"	"Critical"
"1092"	"Distort"
"1093"	"Diverse"
"1094"	"Prosperous"
"1095"	"Purposefully"
"1096"	"Scarcely"
"1097"	"Theoretically"
"1098"	"Accelerate"
"1099"	"Crack"
"1100"	"Create"
"1101"	"Creep"
"1102"	"Crush"
"1103"	"Cultivate"
"1104"	"Dictate"
"1105"	"Distinguish"
"1106"	"Flaw"
"1107"	"Mirror"
"1108"	"Particle"
"1109"	"Settle"
"1110"	"Transport"
"1111"	"Classify"
"1112"	"Currency"
"1113"	"Deep"
"1114"	"Depend on"
"1115"	"Dim"
"1116"	"Display"
"1117"	"Exports"
"1118"	"Gigantic"
"1119"	"Impressive"
"1120"	"Lasting"
"1121"	"Treasury"
"1122"	"Uniform"
"1123"	"Vibrant"
"1124"	"Distinct"
"1125"	"Dominant"
"1126"	"Dormant"
"1127"	"Drab"
"1128"	"Dramatic"
"1129"	"Elaborate"
"1130"	"Exceptional"
"1131"	"Hazardous"
"1132"	"Minuscule"
"1133"	"Prime"
"1134"	"Rudimentary"
"1135"	"Superficial"
"1136"	"Terrifying"
"1137"	"Vigorous"
"1138"	"Amenity"
"1139"	"Destroy"
"1140"	"Disperse"
"1141"	"Dwelling"
"1142"	"Element"
"1143"	"Elementary"
"1144"	"Emphasize"
"1145"	"Encircle"
"1146"	"Erratic"
"1147"	"Mention"
"1148"	"Pier"
"1149"	"Prevalent"
"1150"	"Release"
"1151"	"Benefit"
"1152"	"Blind"
"1153"	"Broaden"
"1154"	"Burgeon"
"1155"	"Conspicuously"
"1156"	"Demand"
"1157"	"Endorse"
"1158"	"Entirely"
"1159"	"Erode"
"1160"	"Evaporate"
"1161"	"Recover"
"1162"	"Reportedly"
"1163"	"Shift"
"1164"	"Suffer"
"1165"	"Crucial"
"1166"	"Dignitary"
"1167"	"Elude"
"1168"	"Evident"
"1169"	"Extensive"
"1170"	"Extremely"
"1171"	"Face"
"1172"	"Facet"
"1173"	"Hero"
"1174"	"Inaccessible"
"1175"	"Obviously"
"1176"	"Predictably"
"1177"	"Solve"
"1178"	"Suitable"
"1179"	"Ample"
"1180"	"Arid"
"1181"	"Defy"
"1182"	"Enact"
"1183"	"Even"
"1184"	"Feign"
"1185"	"Freshly"
"1186"	"Function"
"1187"	"Fundamental"
"1188"	"Indiscriminate"
"1189"	"Selective"
"1190"	"Spacious"
"1191"	"Withstand"
"1192"	"Durable"
"1193"	"Favor"
"1194"	"Gain"
"1195"	"Generate"
"1196"	"Halt"
"1197"	"Handle"
"1198"	"Harbor"
"1199"	"Harmful"
"1200"	"Insignificant"
"1201"	"Mysterious"
"1202"	"Perilous"
"1203"	"Substantial"
"1204"	"Conscientious"
"1205"	"Convey"
"1206"	"Encompass"
"1207"	"Expansion"
"1208"	"Heighten"
"1209"	"Highlight"
"1210"	"Inadvertently"
"1211"	"Inevitable"
"1212"	"Infancy"
"1213"	"Miraculously"
"1214"	"Retrieve"
"1215"	"Systematically"
"1216"	"Unlikely"
"1217"	"Unwarranted"
"1218"	"Zenith"
"1219"	"Agitate"
"1220"	"Confidential"
"1221"	"Delighted"
"1222"	"Discreetly"
"1223"	"Documented"
"1224"	"Gradually"
"1225"	"Influence"
"1226"	"Inordinate"
"1227"	"Instantly"
"1228"	"Intentionally"
"1229"	"Intrinsic"
"1230"	"Inundate"
"1231"	"Involve"
"1232"	"Nominal"
"1233"	"Presumably"
"1234"	"Allocation"
"1235"	"Balanced"
"1236"	"Conservation"
"1237"	"Fallacious"
"1238"	"Feasible"
"1239"	"Limber"
"1240"	"Means"
"1241"	"Narrow"
"1242"	"Preconception"
"1243"	"Robust"
"1244"	"Steady"
"1245"	"Swift"
"1246"	"Antiquated"
"1247"	"Coherent"
"1248"	"Develop"
"1249"	"Fabricate"
"1250"	"Investigation"
"1251"	"Normally"
"1252"	"Notice"
"1253"	"Notion"
"1254"	"Opposition"
"1255"	"Record"
"1256"	"Relate"
"1257"	"Suspect"
"1258"	"Unbiased"
"1259"	"Varied"
"1260"	"Accentuate"
"1261"	"Disguise"
"1262"	"Initiate"
"1263"	"Narrate"
"1264"	"Nevertheless"
"1265"	"Occasionally"
"1266"	"Omit"
"1267"	"Outlandish"
"1268"	"Overcome"
"1269"	"Partially"
"1270"	"Pass"
"1271"	"Portray"
"1272"	"Submit"
"1273"	"Decline"
"1274"	"Gather"
"1275"	"Motion"
"1276"	"Partisan"
"1277"	"Pattern"
"1278"	"Phenomena"
"1279"	"Philanthropic"
"1280"	"Placid"
"1281"	"Plentiful"
"1282"	"Reaction"
"1283"	"Rhythm"
"1284"	"Scenic"
"1285"	"Shallow"
"1286"	"Sheltered"
"1287"	"Vanishing"
"1288"	"Account"
"1289"	"Archaic"
"1290"	"Hasten"
"1291"	"Hue"
"1292"	"Illustration"
"1293"	"Inactive"
"1294"	"Intricate"
"1295"	"Magnitude"
"1296"	"Oblige"
"1297"	"Overlook"
"1298"	"Poll"
"1299"	"Position"
"1300"	"Practical"
"1301"	"Predominant"
"1302"	"Analogous"
"1303"	"Approximately"
"1304"	"Formidable"
"1305"	"Intrusive"
"1306"	"Periodically"
"1307"	"Prone"
"1308"	"Prophetic"
"1309"	"Proportions"
"1310"	"Readily"
"1311"	"Reliably"
"1312"	"Reluctantly"
"1313"	"Renown"
"1314"	"Sacrifice"
"1315"	"Triumph"
"1316"	"Affordable"
"1317"	"Contaminated"
"1318"	"Discernible"
"1319"	"Flourishing"
"1320"	"Negligible"
"1321"	"Parallel"
"1322"	"Peculiar"
"1323"	"Potent"
"1324"	"Remarkable"
"1325"	"Scattered"
"1326"	"Solid"
"1327"	"Somewhat"
"1328"	"Tedious"
"1329"	"Briefly"
"1330"	"Consistently"
"1331"	"Found"
"1332"	"Improperly"
"1333"	"Impulsively"
"1334"	"Infrequently"
"1335"	"Isolated"
"1336"	"Overtly"
"1337"	"Profoundly"
"1338"	"Sharply"
"1339"	"Situated"
"1340"	"Subsequently"
"1341"	"Unmistakable"
"1342"	"Chaotic"
"1343"	"Characteristic"
"1344"	"Controversial"
"1345"	"Exemplify"
"1346"	"Gratifying"
"1347"	"Interpret"
"1348"	"Launch"
"1349"	"Legitimate"
"1350"	"Particular"
"1351"	"Radiant"
"1352"	"Ridge"
"1353"	"Span"
"1354"	"Stream"
"1355"	"Striking"
"1356"	"Aptly"
"1357"	"Demonstration"
"1358"	"Ingredients"
"1359"	"Involuntarily"
"1360"	"Marvel"
"1361"	"Measurable"
"1362"	"Moderate"
"1363"	"Odd"
"1364"	"Reflection"
"1365"	"Supposedly"
"1366"	"Sustained"
"1367"	"Symbols"
"1368"	"Synthesis"
"1369"	"Tangible"
"1370"	"Tightly"
"1371"	"Aggravating"
"1372"	"Amusement"
"1373"	"Conceivably"
"1374"	"Convert"
"1375"	"Curative"
"1376"	"Debilitating"
"1377"	"Deplete"
"1378"	"Finite"
"1379"	"Perceive"
"1380"	"Toxic"
"1381"	"Tranquility"
"1382"	"Trap"
"1383"	"Undeniably"
"1384"	"Underestimated"
"1385"	"Acquire"
"1386"	"Assimilate"
"1387"	"Assortment"
"1388"	"Caliber"
"1389"	"Condensed"
"1390"	"Contradictory"
"1391"	"Disregard"
"1392"	"Precious"
"1393"	"Requisite"
"1394"	"Unravel"
"1395"	"Volume"
"1396"	"Charisma"
"1397"	"Clever"
"1398"	"Convince"
"1399"	"Forfeit"
"1400"	"Precarious"
"1401"	"Severe"
"1402"	"Sporadic"
"1403"	"Superior"
"1404"	"Wanton"
"1405"	"Weak"
"1406"	"Widespread"
"1407"	"Wisdom"
"1408"	"Witticism"
"1409"	"Woo"
"1410"	" Adv. to or in another country  ~  Syn. overseas, internationally
 پهن، گسترش یافته، وسیع، بیرون، خارج از کشور، ممالک بیگانه

-Louis Armstrong often traveled abroad
-The Passage of The resolution is In doubt."
"1411"	" Adv. abruptlyn. abruptness ~  Adj. quick, without warning ~  Syn. sudden
 تند، پرتگاه‌دار، سراشیبى، ناگهان، ناگهانى، بی‌خبر، درشت، جداکردن

-There was an abrupt change In The weather.
-The book's portrayal of Mozart as a calm, mature individual is absurd."
"1412"	"V. accept ~  Adv. acceptablyn. acceptability ~  Adj. accepting, allowable or satisfactory ~  Syn. permissible
 پذیرا، پذیرفتنى، پسندیده، قابل قبول، قابل پذیرش

-The idea was acceptable to everyone.
-The submission of the application must be made by February 13."
"1413"	" n. acclamation, enthusiastic approval, applause ~  Adj. acclaimed ~  Syn. praise
 تحسین، ادعا کردن، آفرین گفتن، اعلام کردن، جارکشیدن، ندا دادن، هلهله کردن، فریاد کردن، کف زدن

-Isaac Stem has won acclaim abroad.
-Serious communicable diseases are on The decline In most parts of The world."
"1414"	" Adv. being in existence, real or factual ~  Adj. actual ~  Syn. truly
 واقعاً، بالفعل، عملاً، درحقیقت

-They were actually very Good soccer players.
-a gathering of citizens developed outside The courthouse."
"1415"	" Adv. adverselyn. adversity, adversary ~  Adj. displeasing, objectionable, or bad ~  Syn. unfavorable
 مخالف، ناسازگار، مضر، روبرو

-Adverse weather conditions made It difficult to play The game.
-They motioned Her to leave The area."
"1416"	"V. advise n. advisability, a recommendation given by someone not associated with the problem or situation ~  Adj. advisable ~  Syn. suggestion
 ابلاغیه، اندرز، رایزنى، صوابدید، مشورت، مصلحت، نظر، عقیده، پند، نصیحت، آگاهى، خبر، اطلاع

-Good advice is hard to find.
-His views reflected His Partisan bins."
"1417"	"V. attract ~  Adv. attractivelyn. attraction, attractiveness ~  Adj. calling attention to, pleasing, creating interest, pretty ~  Syn. appealing
 جاذب، جالب، دلکش، دلربا، فریبنده

-The idea of working four, 10-hour work days was attractive to the employees.
-The new stadium was patterned After The old traditional ballparks."
"1418"	" Adv. autonomously ~  Adj. by itself, with no association ~  Syn. independent
 خود مختار، داراى حکومت مستقل، خودگردان

-Mexico became an autonomous state in 1817.
-a balanced diet normally provides plenty of The necessary vitamins."
"1419"	"V. disapprove ~  Adv. disapprovinglyn. the act of disagreeing, not giving approval  ~  Syn. objection
 عدم رضایت، عدم تصویب

-Their disapproval of The plan caused The experiment to be abandoned.
-They reacted to The report by making Some swift changes In management."
"1420"	"V. disrupt ~  Adv. disruptivelyn. disruption ~  Adj. causing confusion and interruption ~  Syn. Disturbing
 درهم گسیخته، نفاق افکن

-Frequent questions during lectures can be disruptive
-She noticed The rhythmic beating of Her heart as The moment of truth arrived."
"1421"	" Adv. having no order or pattern, by chancen. haphazardness ~  Adj. haphazard ~  Syn. arbitrarily, carelessly
 اتفاقی‌، برحسب‌ تصادف‌، اتفاقاً

-It was obvious that The house was built haphazardly
-The scenery In rural Japan is impressive."
"1422"	" Adv. ideallyn. ideal ~  Adj. having no flaw or mistake, excellent ~  Syn. perfect
 ایده ال، نمونه کامل فرضى، آرمانى، کمال مطلوب، هدف زندگى، آرزو، دلخواه

-The beach is an ideal place to relax.
-The musician' s phenomenal performance was applauded by the critics."
"1423"	"V. persist ~  Adv. persistentlyn. persistence ~  Adj. continuous, refusing to give up, firm in action or decision ~  Syn. constant
 پایدار، دیرپاى، ماندگار، مزمن، مداوم، ایستادگى کننده، سمج

-The attorney's persistent questioning weakened the witness.
-His philanthropy is recognized around The world."
"1424"	" Adv. widelyn. wideness ~  Adj. extending over a large area ~  Syn. broad
 توپ خارج از خط کنارى، خط کنارى والیبال، پهن، عریض، گشاد، فراخ، پهناور، زیاد، پرت، کاملا باز، عمومى، نامحدود، وسیع

-Pine forests are found over a wide area of The Pacific Northwest.
-The waves moved placidly toward shore."
"1425"	"V. advance n. advancement ~  Adj. ahead of current thought or practice forward thinking, new ~  Syn. progressive
 عالى، جلویى

-Advanced technology is changing The world.
-The result of Their research demonstrated The shallowness of The hypothesis."
"1426"	" Adv. advantageouslyn. something that may help one to be successful or to gain something ~  Adj. advantageous ~  Syn. benefit
 اوانتاژ، فایده، صرفه، برترى، سودمند بودن، مفید بودن

-is There any advantage In arriving early?
-No one knows With certainty what caused The dinosaurs to vanish From The face of The earth."
"1427"	" n. the coming or appearance of something  ~  Syn. arrival
 ظهور و ورود

-With The advent of computers, Many tasks have been made easier.
-We need an accounting of all The Money that was spent."
"1428"	" Adv. agilelyn. agileness, agility ~  Adj. able to move in a quick and easy way ~  Syn. nimble
 چابک، زرنگ، فرز، زیرک، سریع الانتقال

-Deer are very agile animals.
-His speech was full of archaic expressions."
"1429"	"  Conj. in spite of the facts, regardless of the fact ~  Syn. although
 اگرچه، ولواینکه

-His trip was successful, albeit tiring.
-you should not make important decisions hastily."
"1430"	"V. to agree to let something happen, not to interfere with an action ~  Adv. allowablen. allowance ~  Adj. allowable ~  Syn. permit
 رخصت دادن، اجازه دادن، ستودن، پسندیدن، تصویب کردن، روا دانستن، پذیرفتن

-Arthur's natural agility will allow him to excel in sports.
-The hue of The room gave It a warm feeling."
"1431"	"V. appeal ~  Adv. appealinglyn. appeal ~  Adj. attractive or interesting, able to move feelings ~  Syn. alluring
 جذاب، خوش آیند

-working abroad is appealing to Many people.
-This experiment illustrates How certain chemicals can react violently When combined."
"1432"	"  ~  Adj. acclaimed, well-known, and popular ~  Syn. renown
 مشهور، مجلل

-The celebrated pianist Will give a concert This weekend.
-Her inaction has caused Her to miss Many opportunities to advance Her career."
"1433"	" n. contemporary ~  Adj. modern, up-to-date; also a person living at the same time as another person ~  Syn. current
 معاصر، همزمان، هم دوره

-Contemporary architecture makes very Good Use of space.
-I cannot begin to understand all of The intricacies of modern automobile motors."
