id,paper_text
897,"speak indistinctly

زیر لب سخن گفتن، زمزمه کردن"
898,"silent

گنگ، لال، بی صدا"
899,"small

توده، لایه پر کننده، کیپ کردن"
900,"keep

نگه داشتن، حفظ کردن"
901,"person who is proposed for office

کاندیدا، نامزد، داوطلب"
902,"go before

جلوتر بودن، بیشتر بودن"
903,"growing up to manhood

نوجوان، بالغ، بین 13 – 22 سال"
904,"educating both sexes

آموزش دختر و پسر با هم، مختلط"
905,"fundamental

اساسی، کلی، ریشه، بنیاد"
906,"natural

خود به خود، میل شخصی، طبیعی"
907,"remove from the top

سطحی خواندن، قسمت بالای چیزی را بر داشتن، به آرامی تکان دادن"
908,"vaccinate

واکسن زدن"
909,"not in order

درهم بر هم، آشفته، نامرتب"
910,"tool used for practical purpose

آلت، ابزار"
911,"easily affected

حساس، مهم، مستعد تغییر"
912,"moderate

ملایم، معتدل، میانه رو، آرام"
913,"not clear

مبهم، نامعلوم، گنگ"
914,"raise

بلند کردن، ارتقا دادن، بالا بردن"
915,"lottery

قرعه کشی، بخت آزمایی"
916,"money matters

امور مالی، تهیه کردن"
917,"get

بدست آوردن، کسب کردن"
918,"moving picture

سینما، فیلم سازی"
919,"happening

واقعه، حادثه، پیشامد"
920,"throw aside

دور انداختن، کنار گذاشتن"
921,"aspire

بلند کردن، اوج گرفتن، پرواز کردن"
922,"later

بعدی، متعاقبا، پس از آن"
923,"tell

ربط دادن، شرح دادن، گفتن، تعریف کردن"
924,"not moving

ساکن، ایستاده، ثابت، بی حرکت"
925,"quick

فوری، سریع، بیدرنگ"
926,"quick

عجول شتاب، زده، سریع"
927,"burn slightly

سوزاندن، بو دادن، خشک کردن"
928,"a violent disturbance

طوفان، جوش، خروش، مزاحمت"
929,"calm

آرام کردن، دلجویی کردن، بدست آوردن"
930,"having kind feeling toward others

همدردی، دلسوزی، غم خوار"
931,"buy back

بازخریدن، ازگرو درآوردن، رهایی دادن"
932,"begin again

ادامه دادن، ازسر گرفتن؛ دوباره شروع کردن"
933,"going well together

تطبیق، توازن، هماهنگی، موافقت"
934,"hold back

خوداری کردن، منع کردن، اجتناب کردن"
935,"not lawful

غیر قانونی، نامشروع، غیر مجاز"
936,"drug

خواب آور، ماده مخدر، آرام بخش"
937,"person who inherit anything

وارث، ارث بر"
938,"kingly

بزرگ، باشکوه، باعظمت"
939,"become smaller

رفته رفته کوچک شدن، کمک شدن، ضعیف شدن"
940,"extra

مازاد، اضافه، زیادی"
941,"person who betray

خائن، خیانت کار"
942,"consider carefully

عمدی، قصد داشتن، سنجیدن"
943,"person who destroy

خراب کار، آدم مخرب"
944,"lack of rain

خشکی، خشکسالی"
945,"remain faithful

تحمل کردن، وفادار ماندن، اقامت کردن"
946,"unite

متحد کردن، یکی کردن"
947,"top

قلعه، نوک، اجلاس"
948,"give careful attention

اعتنا کردن، توجه کردن"
949,"biography

شرح حال، زندگی نامه"
950,"soak

خیس کردن، خیساندن"
951,"crowd number

گروه، دسته، خیل"
952,"move unsteadily from side to side

جنبیدن، لرزیدن، تلوتلو خوردن"
953,"noise

همهمه، غوغا، سروصدا، آشوب"
954,"go down on one`s kneel

زانو زدن، به زانو درآوردن"
955,"sad

مایوس، افسرده، دلگیر، اندوهگین"
956,"willing to obey

فرمانبردار، مطیع، حرف شنو،"
957,"go back

کنار کشیدن، عقب رفتن، دست کشیدن"
958,"absolute ruler

حاکم ستمگرد، حاکم مستبد، آدم زورگو"
959,"generous giving to the poor

صدقه، مهربانی، موسسه خیریه، کمک"
960,"decision of a jury

رای هیئت منصفه، قضاوت، حکم، رای"
961,"discover

حفر کردن، کشف کردن، از زیرخا ک درآوردن، افشا کردن"
962,"go away

رفتن، دور شدن، تغیی کردن، فوت کردن"
963,"agree

منطبق شدن، توافق کردن، روی هم قرار گرفتن"
964,"call off

باطل کردن، لغو کردن، حذف کردن"
965,"person who owes something

بدهکار، مقروض"
966,"able t be read

قابل خواندن، خوانا، روشن"
967,"poster

شعار، اعلامیه، آگهی دادن"
968,"spreading by contact

مسری، آلوده"
969,"persons prepare for religious work

کشیش ها، روحانیون"
970,"usual

مرسوم، معمول، رایج"
971,"clear

شفاف، روشن، بی پرده"
972,"pour boiling liquid over

باآب گرم شستن، با آب جوش سوختن"
973,"widespread

شایع، متداول، فراگیر، همه گیر، بیماری مسری"
974,"extreme fatness

چاقی زیاد، فربهی"
975,"make too much of

بزرگ کردن، درشت کردن، بزرگنمایی، غلو کردن"
976,"chiropractor

طبیب مفصلی"
977,"obstruction

مانع، سد"
978,"change the air in

تهویه کردن، مطرح کردن"
979,"endanger

خطر کردن، به مخاطره انداختن"
980,"saying no

منفی، معکوس، فیلم نگاتیو، نفی کردن، تفریق"
981,"payment

مستمری بگیر، جیره، حقوق بازنشستگی"
982,"lively

حیاتی، وابسته، ضروری"
983,"of a city

شهری، وابسته به شهر یا شهرداری"
984,"spoken

زبانی، شفاهی، گفتاری، دهانی"
985,"self-satisfied

ازخود راضی، خود پسند، خشنود"
986,"wasp

زنبور"
987,"restore to good condition

احیا کردن، بازسازی کردن، شهرت، آبرو"
988,"conditional freedom

قول، پیمان، آزادی مشروط"
989,"not horizontal

عمودی، قائم، سرپا"
990,"a great number

کثرت، جماعت فراوان"
991,"appoint to an office

نامزد کردن، کاندید کردن، نامیدن"
992,"capability

پتانسیل، استعداد توانایی، احتمال"
993,"reference library

سردخانه مردهای بی هویت، آرشیو، بایگانی"
994,"took up all the attention

حواس پرت، گیج، ازقبل اشغال شده"
995,"covering for furniture

پرده، رویه، روکش برای کاناپه و مبل"
996,"lack of interest

بی علاقه، بی اهمیت، بی توجهی، بی اعتنایی"
997,"keep

نگهداری کردن، ادامه دادن، حمایت کردن"
998,"treat coldly

رفتار سرد، کم محلی، توهین، تمسخر، پهن . کوتاه"
999,"stand

تحمل کردن، ادامه دادن، تاب آوردن"
1000,"very great anger

خشم غضب، عصبانیت"
1001,"uncover

روباز گذاردن، بی حفاظ گذاشتن، افشا کردن"
1002,"story coming from the past

افسانه، داستان، نوشته روی سکه و امثال آن"
1003,"consider carefully

اندیشه کردن، تفکر کردن"
1004,"submit

دست کشیدن،تسلیم شدن، واگذار کردن"
1005,"

موثر، شدید، بانیرو و شتاب کار"
1006,"

اسکله، لنگرگاه"
1007,"

اصلاح کردن، بهتر کردن"
1008,"

ورقه رای، روش رای، رای مخفی"
